ts_code,ann_date,end_date,proc,exp_date,vol,amount,high_limit,low_limit
603599.SH,20200206,,预案,20200805,,100000000.0,20.0,
002378.SZ,20200206,,预案,20210205,,70000000.0,6.0,
601678.SH,20200206,,预案,20200505,,200000000.0,7.5,
603998.SH,20200206,,股东大会通过,,,1852560.0,3.14,2.98
002020.SZ,20200206,,股东大会通过,,,200985600.0,12.0,
600681.SH,20200206,20200205,完成,,1426560.0,8063502.0,5.7,5.61
002472.SZ,20200206,20200205,完成,,18630021.0,101814304.26,7.7,
002707.SZ,20200206,20200205,完成,,11993199.0,59312750.18,4.96,4.79
002696.SZ,20200206,20200205,完成,,1009248.0,5131160.69,5.25,5.0
600655.SH,20200206,20200205,完成,,387689.0,2721472.68,7.06,6.97
600681.SH,20200205,,预案,20210202,,300000000.0,9.0,
603566.SH,20200205,,预案,20210204,,200000000.0,27.8035,
002707.SZ,20200205,,预案,20200504,,200000000.0,6.5,
600352.SH,20200205,,预案,20200803,,1000000000.0,18.0,
400110,20200205,,股东大会通过,,,,,
400110,20200205,,股东大会通过,,,,,
400110,20200205,,股东大会通过,,,,,
400110,20200205,,股东大会通过,,,,,10.0
400110,20200205,,股东大会通过,,,,,8.61
002390.SZ,20200205,20200131,完成,,70034600.0,377324657.45,5.97,
400082,20200205,20200204,完成,,500000.0,490000.0,0.98,0.98
002488.SZ,20200205,20200131,完成,,1644800.0,11956357.56,16.0,
002301.SZ,20200205,20200131,完成,,11317250.0,139973427.08,13.26,
600843.SH,20200205,20200131,完成,,5161268.0,39726898.13,7.9,7.12
600545.SH,20200205,20200204,完成,,20071052.0,140030212.55,9.59,5.32
400251,20200205,20200127,完成,,11751067.0,28997838.54,3.75,2.35
000826.SZ,20200205,20200204,完成,,1317760.0,10206286.0,7.77,7.7
000710.SZ,20200205,20200131,完成,,2180000.0,89871243.38,43.422,
000423.SZ,20200205,20200203,完成,,7000968.0,252934867.83,45.0,32.11
002818.SZ,20200205,20200131,完成,,1638700.0,20637786.4,12.93,
603365.SH,20200205,20200131,完成,,2879500.0,46455766.0,26.0,
600261.SH,20200205,20200204,完成,,29178064.0,115574081.65,5.76,
002339.SZ,20200205,20200131,完成,,7032521.0,43852307.74,10.0,
603367.SH,20200205,20200204,完成,,1812788.0,29909361.28,16.6,16.01
002540.SZ,20200205,20200204,完成,,399100.0,1617701.42,4.08,3.89
002241.SZ,20200205,20200131,完成,,7631854.0,151071511.41,19.99,
600246.SH,20200205,20200204,完成,,2104480.0,9959851.0,4.8,4.6
603586.SH,20200205,20200204,完成,,378700.0,6194732.0,16.48,15.91
300121.SZ,20200205,20200204,完成,,1610000.0,11336051.5,7.25,6.91
600801.SH,20200205,20200204,完成,,500000.0,9923000.0,19.95,19.74
603898.SH,20200205,20200204,完成,,7417880.0,110402141.78,20.0,14.0
600098.SH,20200205,20200131,完成,,41151225.0,265491300.0,9.0,
002517.SZ,20200205,20200204,完成,,16037200.0,40439033.13,2.6,2.45
002294.SZ,20200205,20200204,完成,,5848213.0,106236000.0,30.0,16.91
002294.SZ,20200205,20200131,完成,,4504187.0,82755300.0,30.0,
002171.SZ,20200205,20200204,完成,,40090562.0,261903431.0,7.68,
300732.SZ,20200205,20200204,完成,,2052238.0,33942292.48,22.0,14.44
600400.SH,20200205,20200131,完成,,29521254.0,99132230.96,3.6,
002224.SZ,20200204,,预案,20210220,,200000000.0,9.48,
300664.SZ,20200204,,预案,20210204,,200000000.0,15.0,
600655.SH,20200204,,预案,20200503,,166000000.0,8.3,
002866.SZ,20200204,,股东大会通过,,,,,5.62
002367.SZ,20200204,20200131,完成,,7851400.0,57943541.0,8.09,
603066.SH,20200204,20200131,完成,,4675161.0,34354310.25,11.2,
002831.SZ,20200204,20200131,完成,,3981582.0,98280213.44,29.3,
400247,20200204,20200131,完成,,26684190.0,93590376.48,5.38,3.15
601579.SH,20200204,20200131,完成,,13292279.0,114953705.8,8.9,
002085.SZ,20200204,20200131,完成,,969400.0,7160808.77,7.67,
600545.SH,20200204,20200131,完成,,17121055.0,123920193.64,6.15,5.86
000759.SZ,20200204,20200131,完成,,4504700.0,33027957.36,7.43,7.22
300723.SZ,20200204,20200203,完成,,2637340.0,100351683.01,41.98,37.38
600208.SH,20200204,20200131,完成,,165454236.0,600096800.0,3.99,3.88
002674.SZ,20200204,20200131,完成,,363080.0,3888832.0,10.89,
600398.SH,20200204,20200131,完成,,36533810.0,288972127.05,8.05,7.45
600201.SH,20200204,20200131,完成,,7695315.0,149528779.45,25.0,
603798.SH,20200204,20200131,完成,,2150051.0,24315164.66,16.59,
600160.SH,20200204,20200131,完成,,29606800.0,210937563.0,11.65,
601666.SH,20200204,20200131,完成,,66921027.0,278733593.52,5.45,
002472.SZ,20200204,20200131,完成,,16984621.0,93507043.26,5.98,
600867.SH,20200204,20200131,完成,,16100000.0,200457967.43,12.9,12.17
002422.SZ,20200204,20200203,完成,,5257580.0,123942553.03,24.93,
603636.SH,20200204,20200131,完成,,5070208.0,51165326.49,12.24,12.05
002597.SZ,20200204,20200203,完成,,7820682.0,149427657.43,30.73,
002597.SZ,20200204,20200131,完成,,7566582.0,143620802.43,23.7,
600155.SH,20200204,20200203,完成,,2450700.0,28060515.0,11.45,11.45
002024.SZ,20200204,20200203,完成,,34703900.0,354842000.0,15.0,9.0
601222.SH,20200204,20200131,完成,,10000000.0,54704264.47,11.32,
002478.SZ,20200204,20200131,完成,,1533300.0,9268560.0,6.13,5.8
600256.SH,20200204,20200206,完成,,384000.0,833280.0,2.17,2.17
002873.SZ,20200204,20200131,完成,,2045500.0,32895949.39,16.5,14.65
002350.SZ,20200204,20200131,完成,,3605521.0,19901011.41,5.73,
603898.SH,20200204,20200131,完成,,5677080.0,85576417.32,18.2,
603816.SH,20200204,20200131,完成,,4707504.0,177084191.52,48.6,
300644.SZ,20200204,20200203,完成,,632700.0,18195370.0,26.94,26.94
300644.SZ,20200204,20200131,完成,,600300.0,17322514.0,30.5,
002534.SZ,20200204,20200131,完成,,19301466.0,149338690.07,9.0,
002171.SZ,20200204,20200131,完成,,37062292.0,242499211.0,7.68,
600166.SH,20200204,20200203,完成,,81568443.0,163712979.47,2.96,1.8
300298.SZ,20200204,20200203,完成,,5891628.0,75912242.29,15.0,
601126.SH,20200204,20200131,完成,,9125209.0,52228374.4,7.5,
000863.SZ,20200203,,预案,20200803,,100000000.0,6.8,
300311.SZ,20200203,,股东大会通过,,,974003.02,4.7437,3.3494
300286.SZ,20200203,20200131,完成,,5173694.0,58956544.82,11.99,
920786.BJ,20200203,20200131,完成,,2563000.0,6198980.0,2.71,
300689.SZ,20200203,20200131,完成,,340000.0,12223244.72,44.99,
002304.SZ,20200203,20200131,完成,,425978.0,46573940.04,132.01,106.83
300138.SZ,20200203,20200131,完成,,21693972.0,159705964.06,10.0,
300679.SZ,20200203,20200131,完成,,1633202.0,63048363.17,45.04,
300520.SZ,20200331,,预案,,,1.0,,
300488.SZ,20200331,,预案,,,1.0,,
300375.SZ,20200331,,预案,,,1.0,,
603813.SH,20200331,,预案,,,12694840.0,14.957,9.629
603609.SH,20200331,,预案,,,1141815.0,4.67,4.67
002398.SZ,20200331,,预案,,,133666.3948,4.7398,4.7398
002084.SZ,20200331,,预案,,,983552.0,2.56,2.56
002179.SZ,20200331,,预案,,,460263.96,23.43,16.68
600422.SH,20200331,,预案,,,179400.0,5.98,5.98
002859.SZ,20200331,,预案,,,13686570.0,16.47,16.47
300468.SZ,20200331,,预案,,,1988321.0,16.051,11.8077
300532.SZ,20200331,,预案,,,17570649.6,9.45,9.45
300188.SZ,20200331,,预案,,,1057220.0,10.69,8.55
000100.SZ,20200331,,预案,,,15476693.92,1.86,1.63
601688.SH,20200331,,预案,20210330,,2615000000.0,28.51,
600611.SH,20200331,,预案,20210327,,600000000.0,5.4,
002293.SZ,20200331,,股东大会通过,,,1937988.25,6.9545,5.8727
002293.SZ,20200331,,股东大会通过,,,10903650.7,5.8545,5.02
603025.SH,20200331,,股东大会通过,,,232000.0,4.64,4.64
002683.SZ,20200331,20200330,完成,,52575.0,282327.75,5.37,5.37
600096.SH,20200331,20200402,完成,,1658800.0,4390000.0,,2.62
300640.SZ,20200331,20200330,完成,,90000.0,289755.0,,
603331.SH,20200330,,预案,,,,,7.99
603680.SH,20200330,,股东大会通过,,,770160.0,7.93,7.77
300638.SZ,20200330,20200327,完成,,25540.0,351175.0,13.75,13.75
300286.SZ,20200330,20200327,完成,,8800060.0,99264674.3,12.0,
300234.SZ,20200330,20200327,完成,,4280296.0,59980697.98,14.72,13.24
002489.SZ,20200328,,预案,20210413,,100000000.0,6.0,
002925.SZ,20200328,,预案,,,1014144.0,26.41,26.41
002901.SZ,20200328,,预案,,,,,
002262.SZ,20200328,,预案,,,2337874.0,8.93,8.93
000910.SZ,20200328,20200327,完成,,600000.0,6786000.0,11.31,11.31
000910.SZ,20200328,20200327,完成,,87000.0,580290.0,6.67,6.67
603129.SH,20200328,20200401,完成,,7200.0,81216.0,11.28,11.28
603515.SH,20200328,20200326,完成,,7599927.0,184538556.3,30.0,
000333.SZ,20200328,20200327,完成,,13465055.0,662653161.83,75.0,46.3
000538.SZ,20200327,,预案,20210421,,2000000000.0,125.0,
603496.SH,20200327,,预案,,,,,
002533.SZ,20200327,,股东大会通过,,,196000.0,2.45,2.45
000513.SZ,20200327,,股东大会通过,,,250061413.16,45.0,
300636.SZ,20200327,,股东大会通过,,,10022388.0,11.5,7.31
002180.SZ,20200327,20200327,完成,,63324.0,1043579.52,16.48,16.48
000597.SZ,20200327,20200327,完成,,819500.0,3146000.0,3.84,3.84
300286.SZ,20200327,20200326,完成,,8780760.0,99040790.3,12.0,
300635.SZ,20200327,20200324,完成,,12000.0,99252.0,8.271,8.271
300274.SZ,20200327,20200327,完成,,274000.0,,8.7402,4.6
002191.SZ,20200327,20200326,完成,,1010000.0,9066087.03,9.03,8.9
603018.SH,20200326,,预案,20210325,,53150006.68,12.29,
000631.SZ,20200326,,预案,20210324,,,4.03,
603589.SH,20200326,,预案,20210410,,200000000.0,50.0,
603166.SH,20200326,,预案,,,13251600.0,4.09,4.09
002410.SZ,20200326,,预案,,,2046886.0,18.79,13.61
002097.SZ,20200326,,预案,,,688800.0,2.87,2.87
000623.SZ,20200326,,预案,20210410,,600000000.0,19.8,
603421.SH,20200326,,预案,,,607140.6,15.103,15.103
600596.SH,20200326,,预案,,,1820760.0,6.85,4.601
000759.SZ,20200326,20200324,完成,,21285254.0,145395958.44,8.15,
000069.SZ,20200326,20200325,完成,,3234100.0,20975848.0,6.5,6.47
603896.SH,20200326,20200330,完成,,348220.0,,24.14,16.94
300347.SZ,20200326,20200326,完成,,16845.0,447234.75,26.55,26.55
300347.SZ,20200326,20200326,完成,,32682.0,867707.1,26.55,26.55
300121.SZ,20200326,20200325,完成,,3632600.0,26460234.86,7.778,
002771.SZ,20200325,,预案,,,1369914.0,13.51,13.51
300721.SZ,20200325,,预案,,,3673200.0,16.3757,9.4
300300.SZ,20200325,,预案,,,46939757.2,9.5,6.36
300258.SZ,20200325,20200324,完成,,155100.0,1571110.0,10.2,10.07
600019.SH,20200325,20200327,完成,,3055925.0,12193140.75,3.99,3.99
603903.SH,20200325,20200327,完成,,82320.0,,,
600019.SH,20200325,20200327,完成,,116325.0,464136.75,3.99,3.99
603277.SH,20200325,20200327,完成,,15000.0,68100.0,4.54,4.54
300425.SZ,20200325,20200323,完成,,214808.0,789374.85,3.72,2.59
300499.SZ,20200325,20200325,完成,,283872.0,1209294.72,4.26,4.26
002669.SZ,20200325,20200324,完成,,6000.0,81420.0,13.57,13.57
600475.SH,20200325,20200324,完成,,5699062.0,62873175.9,11.49,
600022.SH,20200325,20200324,完成,,120956850.0,159304263.0,1.41,1.24
603387.SH,20200324,,预案,,,541838.08,13.8224,13.8224
002352.SZ,20200324,,预案,,,53385879.1,24.464,24.464
600422.SH,20200324,,预案,20210407,,100000000.0,16.01,
000810.SZ,20200324,,预案,,,1754190.0,5.61,4.66
300408.SZ,20200324,,预案,,,,,
600888.SH,20200324,,预案,,,44581354.8,4.38,4.12
600171.SH,20200324,,预案,,,1036830.0,4.845,4.845
600050.SH,20200324,,预案,,,37599718.0,3.95,3.79
603661.SH,20200324,,预案,20210322,,100000000.0,56.88,
002191.SZ,20200324,,预案,20210323,,400000000.0,10.35,
300121.SZ,20200324,,股东大会通过,,,66890950.0,4.99,4.99
002186.SZ,20200324,,股东大会通过,,,15367807.9,13.44,
601975.SH,20200324,20200323,完成,,6999937.0,16748202.06,2.41,2.37
603883.SH,20200324,20200326,完成,,93021.0,2755282.02,29.62,29.62
603586.SH,20200324,20200323,完成,,230800.0,3773470.0,16.59,15.84
300685.SZ,20200324,20200323,完成,,25000.0,,,
600702.SH,20200324,20200326,完成,,393000.0,4130430.0,10.51,10.51
600114.SH,20200324,20200326,完成,,35520.0,181507.2,5.11,5.11
600010.SH,20200324,20200323,完成,,9313500.0,10532175.0,1.14,1.13
603898.SH,20200324,20200323,完成,,9312580.0,138123901.2,20.0,13.7
300343.SZ,20200323,20200320,完成,,595862.0,1942390.9476,3.2598,3.2598
000069.SZ,20200321,,预案,20210320,,1969000000.0,8.0,
603586.SH,20200321,,预案,20201220,,70000000.0,20.0,
600578.SH,20200321,,股东大会通过,,,203595758.38,3.88,
002511.SZ,20200321,20200320,完成,,1895900.0,27680721.76,15.0,14.75
400082,20200321,20200320,完成,,17441600.0,17840048.0,1.05,0.94
600337.SH,20200321,20200320,完成,,17779500.0,75746000.0,6.6,
002674.SZ,20200321,20200320,完成,,6057595.0,55665522.08,18.0,8.28
000829.SZ,20200321,20200319,完成,,4650150.0,25278635.7,5.838,5.388
000333.SZ,20200321,20200320,完成,,10609990.0,527928834.07,75.0,47.65
000026.SZ,20200320,,预案,,,89465.26,,
603595.SH,20200320,,预案,,,23625181.44,19.93,19.93
002861.SZ,20200320,,预案,,,,,
603663.SH,20200320,,预案,,,70882.56,7.032,7.032
300267.SZ,20200320,,预案,20200920,,134000000.0,6.7,
300005.SZ,20200320,,预案,,,12779535.16,1.96,1.96
300154.SZ,20200320,,股东大会通过,,,542700.0,3.35,3.35
002511.SZ,20200320,20200319,完成,,1095900.0,15729724.0,14.45,14.34
300373.SZ,20200320,20200319,完成,,16400.0,111032.92,6.7703,6.7703
002868.SZ,20200320,20200319,完成,,1272143.0,20607321.56,13.77,15.62
601222.SH,20200320,20200319,完成,,12214500.0,67152182.47,11.32,
300602.SZ,20200320,20200320,完成,,10350.0,,,
603816.SH,20200320,20200324,完成,,185500.0,3447752.0,18.8,17.62
300300.SZ,20200320,20200319,完成,,1375852.0,8761720.0,9.5,6.36
603969.SH,20200320,20200319,完成,,700000.0,2994857.93,4.34,4.2
600475.SH,20200320,20200319,完成,,705500.0,7311500.0,10.6,10.24
600346.SH,20200320,20200319,完成,,3348500.0,43261143.03,12.98,12.8
603816.SH,20200320,20200319,完成,,6542504.0,247949169.84,50.0,
300138.SZ,20200320,20200319,完成,,27108412.0,203312060.35,9.41,
600166.SH,20200320,20200319,完成,,86904743.0,173455636.47,2.96,
300269.SZ,20200319,,预案,,,1.0,,
002224.SZ,20200319,20200318,完成,,1000000.0,6813932.0,6.88,6.76
601222.SH,20200319,20200318,完成,,11450000.0,62891478.47,5.69,
603839.SH,20200319,20200323,完成,,185360.0,1564975.944,8.4429,8.4429
300408.SZ,20200319,20200320,完成,,275000.0,,,9.19
300327.SZ,20200319,20200318,完成,,5988.0,76706.28,12.81,12.81
300497.SZ,20200319,20200318,完成,,6480.0,65096.784,10.0458,10.0458
300327.SZ,20200319,20200318,完成,,6923.0,42022.61,6.07,6.07
300542.SZ,20200319,20200317,完成,,1784900.0,29998702.8,24.87,15.89
300261.SZ,20200319,20200318,完成,,2492700.0,10319899.5,4.18,4.1
600098.SH,20200319,20200317,完成,,62845074.0,395693300.0,9.0,
300577.SZ,20200318,,预案,,,921272.169,16.903,15.033
300074.SZ,20200318,,预案,,,10123340.0,4.39,4.39
002669.SZ,20200318,,预案,20200917,,20000000.0,19.92,
600346.SH,20200318,,预案,20210317,,99961300.0,13.0,
400233,20200318,,股东大会通过,,,2020251.43,4.841,4.841
600749.SH,20200318,20200317,完成,,2385000.0,23561656.01,15.0,8.27
002866.SZ,20200318,20200317,完成,,227200.0,,,5.62
600398.SH,20200318,20200317,完成,,47240110.0,361266464.84,8.74,6.27
600261.SH,20200318,20200317,完成,,39478064.0,156466137.65,5.76,
603515.SH,20200318,20200317,完成,,3890491.0,94912254.15,25.5,22.93
603599.SH,20200318,20200317,完成,,52500.0,770390.67,15.12,14.62
600166.SH,20200318,20200317,完成,,86776800.0,173214400.0,1.9,1.87
600256.SH,20200318,20200317,完成,,32797434.0,109088401.58,5.16,2.69
002892.SZ,20200317,,预案,20200916,,10000000.0,35.0,
002233.SZ,20200317,,预案,20210315,,400000000.0,13.63,
603228.SH,20200317,,预案,,,7214251.72,,
600480.SH,20200317,,预案,,,4519706.04,10.02,8.54
002353.SZ,20200317,,预案,20200616,,160000000.0,46.5,
603507.SH,20200317,20200316,完成,,813311.0,19994000.0,24.99,
600337.SH,20200317,20200313,完成,,16084900.0,68707600.0,6.6,4.03
002352.SZ,20200317,20200317,完成,,274346.0,6757965.09,24.633,24.633
600567.SH,20200317,20200316,完成,,137430700.0,467616134.03,5.58,
300426.SZ,20200317,20200317,完成,,1856000.0,6328960.0,3.41,3.41
002294.SZ,20200317,20200316,完成,,11221865.0,203276000.0,30.0,
300037.SZ,20200316,20200313,完成,,155000.0,2120250.0,14.615,10.47
000581.SZ,20200316,20200313,完成,,10805896.0,218651809.55,21.06,19.01
300035.SZ,20200314,,预案,,,53511.47,2.477,2.477
002583.SZ,20200314,,预案,,,6414897.21,,
002293.SZ,20200314,,预案,,,1937988.25,6.9545,5.8727
002293.SZ,20200314,,预案,,,10903650.7,5.8545,5.02
603368.SH,20200314,,预案,,,332100.0,14.44,14.44
000045.SZ,20200314,,预案,,,,,5.73
600475.SH,20200314,,预案,20210312,,200000000.0,14.4,
600681.SH,20200314,20200313,完成,,5534860.0,31397713.0,9.0,
603365.SH,20200314,20200313,完成,,3419400.0,53995433.0,26.0,
600079.SH,20200314,20200313,完成,,14575932.0,200025500.0,49.29,
600177.SH,20200314,20200313,完成,,353183313.0,2294511642.6,6.79,
002864.SZ,20200314,20200313,完成,,85600.0,2177860.41,25.93,25.09
601678.SH,20200314,20200313,完成,,22500069.0,118559700.0,7.5,4.66
000333.SZ,20200314,20200313,完成,,1745310.0,91734000.07,75.0,50.1
600352.SH,20200314,20200313,完成,,7167300.0,89877239.16,12.8,12.75
600166.SH,20200314,20200313,完成,,86324700.0,172359800.0,1.97,1.92
300286.SZ,20200313,,预案,,,291080.0,3.83,3.83
300146.SZ,20200313,,预案,,,7212800.0,4.9,4.9
603969.SH,20200313,,预案,20200512,,20000000.0,5.5,
300604.SZ,20200313,,股东大会通过,,,3293165.2,6.8,6.8
300347.SZ,20200313,,股东大会通过,,,515601.0,26.55,26.55
601005.SH,20200313,20200312,完成,,50000000.0,84333550.0,2.3,1.65
002674.SZ,20200313,20200312,完成,,3523915.0,33389601.61,18.0,
603113.SH,20200313,20200312,完成,,282129.0,2797455.0,9.95,9.91
000683.SZ,20200313,20200311,完成,,192000.0,309120.0,1.61,1.61
300550.SZ,20200313,20200311,完成,,31500.0,371925.0045,11.8071,11.8071
300664.SZ,20200313,20200313,完成,,14331800.0,199998847.39,15.0,
002868.SZ,20200313,20200312,完成,,251661.0,4145383.3,16.7,16.32
600380.SH,20200313,20200312,完成,,100000.0,1157400.0,11.58,11.56
603063.SH,20200313,20200317,完成,,225000.0,781875.0,3.475,3.475
300550.SZ,20200313,20200311,完成,,84000.0,991800.012,11.8071,11.8071
300542.SZ,20200313,20200312,完成,,376000.0,6410023.5,17.1,16.93
603680.SH,20200312,,预案,,,770160.0,7.93,7.77
603639.SH,20200312,,预案,,,227027.25,15.135,15.135
300016.SZ,20200312,,预案,,,629610.0,4.65,4.65
601579.SH,20200312,20200310,完成,,17896591.0,151945734.5,13.54,
603586.SH,20200312,20200310,完成,,2292700.0,39998343.0,18.0,
000333.SZ,20200312,20200310,完成,,3506500.0,85099855.0,26.27,13.36
300542.SZ,20200312,20200311,完成,,80000.0,1365320.72,17.08,17.03
300002.SZ,20200312,20200312,完成,,20985242.0,79801837.64,4.15,3.45
002533.SZ,20200311,,预案,,,196000.0,2.45,2.45
603701.SH,20200311,,预案,,,,,
600580.SH,20200311,,预案,,,395100.0,4.39,4.39
300082.SZ,20200311,20200310,完成,,125000.0,413750.0,3.792,2.587
603501.SH,20200311,20200313,完成,,85500.0,1534297.5,17.945,17.945
603986.SH,20200311,20200313,完成,,31226.0,,,
603986.SH,20200311,20200313,完成,,10839.0,,,
603690.SH,20200311,20200313,完成,,1092000.0,10496472.0,9.741,9.272
601636.SH,20200311,20200313,完成,,549800.0,987978.0,1.86,1.53
300082.SZ,20200311,20200310,完成,,285000.0,1062645.0,3.792,2.587
300138.SZ,20200311,20200310,完成,,25643412.0,190011074.47,8.48,
002772.SZ,20200311,20200310,完成,,11030411.0,75511504.92,9.0,1.0
002135.SZ,20200310,,预案,20210309,,500000000.0,10.41,
300179.SZ,20200310,,预案,,,3233312.8,2.68,2.68
603025.SH,20200310,,预案,,,232000.0,4.64,4.64
300258.SZ,20200310,,股东大会通过,,,109153700.0,17.8,
002824.SZ,20200310,,股东大会通过,,,508926.88,6.544,6.544
300668.SZ,20200310,20200310,完成,,1171750.0,20027701.84,25.0,16.55
002043.SZ,20200310,20200309,完成,,26671393.0,199999947.01,8.11,
600398.SH,20200310,20200306,完成,,44365510.0,342546044.48,12.0,
300488.SZ,20200310,20200310,完成,,1007293.0,10752852.78,10.675,10.675
603737.SH,20200310,20200309,完成,,71000.0,6299952.2,89.96,87.71
300368.SZ,20200310,20200309,完成,,3000000.0,24409467.32,8.5,
400245,20200310,20200312,完成,,1949500.0,,,
300307.SZ,20200310,20200310,完成,,8020013.0,38520122.44,5.26,
000333.SZ,20200310,20200309,完成,,595000.0,32117990.0,54.18,53.88
300542.SZ,20200309,,预案,20210308,,30000000.0,24.87,
300602.SZ,20200309,,股东大会通过,,,,,
600513.SH,20200309,20200311,完成,,115000.0,479780.0,4.172,4.172
601369.SH,20200309,20200311,完成,,370000.0,1276500.0,3.45,3.45
300272.SZ,20200309,20200309,完成,,223200.0,809100.0,3.625,3.625
002186.SZ,20200307,,预案,20210323,,41457500.0,13.44,
300636.SZ,20200307,,预案,,,10022388.0,11.5,7.31
002225.SZ,20200307,,预案,20210306,,160000000.0,5.96,
601005.SH,20200307,20200306,完成,,10000000.0,16967061.0,1.71,1.68
